代碼,名稱  ,產業,CB收盤價,成交量,股價,轉換價格,轉換價值,溢(折)價%,"停止轉
換起始日","停止轉
換終迄日",發行日,最近賣回日,賣回價格,到期日,到期價格,YTP,YTM,2025Q2公告基本每股盈餘(元),股價波動率120天(%),股價波動率240天(%),自營商買張數,自營商賣張數,外資買張數,外資賣張數,TCRI,發行總量(張),流通在外餘額(張),剩餘未轉換比率%,債券擔保情形,經營項目
55434,桓鼎四KY,建材營建,106.3,0,28.3,52.3,54.11089866156788,96.44840989399293,-,-,2023-02-21 00:00:00,2026-02-21 00:00:00,107.6891,2026-02-21 00:00:00,107.6891,0.05746653594623089,0.05746653594623089,-0.55,51.49,49.55,-,-,-,-,7,1000.0,1000,100.0,無,能源解決方案及鋰電池模組製造銷售、營造工程及節能建材製造銷售
56086,四維航六,航運業,106.85,0,18.3,22.1,82.8054298642534,29.03743169398907,-,-,2023-06-21 00:00:00,2026-06-21 00:00:00,100.0,2026-06-21 00:00:00,100.0,-0.11526909183953361,-0.11526909183953361,-0.23,35.39,42.38,-,-,-,-,8,5000.0,4999,99.98,有，陽信商業銀行,船務代理業、船舶運送業、船舶及其零件批發/零售業
56087,四維航七,航運業,112.95,8,18.3,19.3,94.81865284974093,19.122131147540998,-,-,2024-12-17 00:00:00,2027-12-17 00:00:00,100.0,2027-12-17 00:00:00,100.0,-0.05602163708693412,-0.05602163708693412,-0.23,35.39,42.38,8,7,0,0,8,6000.0,6000,100.0,有，第一商業銀行股份有限公司,船務代理業、船舶運送業、船舶及其零件批發/零售業
59055,南仁湖四,觀光餐旅,101.05,0,9.28,12.62,73.53407290015848,37.419288793103455,-,-,2021-05-18 00:00:00,2026-05-18 00:00:00,100.0,2026-05-18 00:00:00,100.0,-0.022441875104304034,-0.022441875104304034,-0.03,27.15,33.42,-,-,-,-,7,6000.0,1986,33.1,有，臺灣土地銀行股份有限公司大發分行,客房，餐飲，商品銷售
60151,宏遠證一,金融保險,98.0,0,10.45,14.54,71.8707015130674,36.35598086124401,-,-,2021-06-11 00:00:00,2026-06-11 00:00:00,100.0,2026-06-11 00:00:00,100.0,0.03859574918050126,0.03859574918050126,0.53,13.5,21.93,-,-,-,-,-,7000.0,1244,17.77,無,經紀手續費收入67.37%、營業證券出售淨利益(損失)31.93%、利息收入5.19%、股務代理收入4.68%、承銷業務收入4.02%(證券經紀、自營、承銷業務、期貨經紀、期貨顧問、期貨自營業務)
60152,宏遠證二,金融保險,113.0,0,10.45,10.22,102.25048923679059,10.512918660287095,-,-,2024-01-05 00:00:00,2027-01-05 00:00:00,101.5075,2029-01-05 00:00:00,102.5251,-0.0925730474698211,-0.029889446980831194,0.53,13.5,21.93,-,-,-,-,-,6000.0,1650,27.5,無,經紀手續費收入67.37%、營業證券出售淨利益(損失)31.93%、利息收入5.19%、股務代理收入4.68%、承銷業務收入4.02%(證券經紀、自營、承銷業務、期貨經紀、期貨顧問、期貨自營業務)
61041,創惟一,電子–半導體,105.95,0,92.1,124.8,73.79807692307692,43.56742671009772,-,-,2022-08-26 00:00:00,2027-08-26 00:00:00,100.0,2027-08-26 00:00:00,100.0,-0.03233103526304743,-0.03233103526304743,0.92,36.43,54.46,-,-,-,-,5,5000.0,4368,87.36,無,設計，製造，測試，銷售積體電路及半導體零組件等、電腦軟體程式設計，研發，銷售，測試及電腦資料處理、前各項產品之代理及進出口貿易業務
61112,大宇資二,文化創意,96.6,0,45.85,67.0,68.43283582089553,41.160305343511425,2025/11/24,2025/12/23,2024-09-10 00:00:00,2026-09-10 00:00:00,100.5,2027-09-10 00:00:00,100.0,0.051887411425072194,0.019794747134467123,0.0,33.81,38.82,-,-,-,-,8,3000.0,3000,100.0,無,遊戲軟體研發、代理及銷售、線上遊戲經營服務及授權
61171,迎廣一,電子–電腦及週邊設備,109.5,0,80.8,82.0,98.53658536585365,11.126237623762393,-,-,2024-05-27 00:00:00,2026-05-27 00:00:00,101.0025,2027-05-27 00:00:00,100.0,-0.15912921348314604,-0.058317986494782106,1.36,38.46,51.82,-,-,-,-,7,5000.0,2008,40.16,無,電腦機殼、電腦及其週邊設備、塑膠成品等之加工製造及買賣、機械五金零件之製造烤漆及買賣業務
61172,迎廣二,電子–電腦及週邊設備,110.0,1,80.8,77.4,104.39276485788113,5.371287128712865,-,-,2025-05-28 00:00:00,2027-05-28 00:00:00,101.0025,2028-05-28 00:00:00,100.0,-0.05488114137700535,-0.03646353646353647,1.36,38.46,51.82,-,-,-,-,7,5000.0,4742,94.84,無,電腦機殼、電腦及其週邊設備、塑膠成品等之加工製造及買賣、機械五金零件之製造烤漆及買賣業務
61255,廣運五,電子–光電,98.0,0,62.3,112.0,55.625,76.17977528089888,-,-,2024-06-21 00:00:00,2026-06-21 00:00:00,101.0025,2027-06-21 00:00:00,100.0,0.05508758922288105,0.013114400689853421,0.17,32.97,41.93,-,-,-,-,6,6000.0,5700,95.0,無,整廠自動化物流系統整合之工程服務
61263,信音三,電子–電子零組件,118.0,10,29.45,26.8,109.88805970149254,7.382003395585746,-,-,2023-11-30 00:00:00,2025-11-30 00:00:00,101.5056,2026-11-30 00:00:00,100.0,,-0.15254237288135597,0.21,34.63,36.4,10,10,0,0,6,5000.0,1990,39.8,無,各種電子電腦及週邊設備之零件製造裝配及買賣、各種鋼模及金屬沖品之製造及買賣、塑膠玩具、電池玩具(電動玩具除外)之製造裝配及買賣
61394,亞翔四,電子–其他電子,286.0,0,455.5,157.6,289.02284263959393,-1.0458836443468789,-,-,2024-01-25 00:00:00,2026-01-25 00:00:00,101.0025,2027-01-25 00:00:00,100.0,-4.216039429320679,-0.563842333438533,10.64,48.38,47.74,-,-,-,-,4,5000.0,342,6.84,無,工業機電系統整合工程、生化無菌室、電子業無塵室及相關機電製程管線之設計及建造
61506,撼訊六,電子–電腦及週邊設備,98.05,0,67.5,90.2,74.83370288248337,31.02385185185186,-,-,2024-03-07 00:00:00,2027-03-07 00:00:00,101.5,2027-03-07 00:00:00,101.5,0.027798565534414687,0.027798565534414687,0.53,36.25,40.5,-,-,-,-,7,4000.0,4000,100.0,無,顯示卡、其他
61565,松上五,電子–電子零組件,99.55,18,19.9,29.0,68.6206896551724,45.072864321608066,-,-,2025-06-25 00:00:00,2027-06-25 00:00:00,100.0,2028-06-25 00:00:00,100.0,0.0028844836730321658,0.00175898151489808,0.03,33.72,40.25,-,-,-,-,6,3500.0,3500,100.0,無,印刷電路板47.05%、磁性元件37.75%、運動護具15.2%(印刷電路板、磁性元件、變壓器、運動護具)
61635,華電網五,電子–通信網路,152.0,36,36.5,25.02,145.88329336530776,4.1928767123287525,-,-,2025-10-16 00:00:00,2027-10-16 00:00:00,102.01,2028-10-16 00:00:00,100.0,-0.17524346907414518,-0.11880915418899292,0.22,45.5,47.76,19,28,0,0,7,3000.0,3000,100.0,無,資訊應用整合服務及電信整合系統服務、網際網路建設服務及媒體應用服務、寬頻產業服務、軟體與加值服務開發及智慧城控等
61777,達麗七,建材營建,114.25,1,48.0,46.1,104.12147505422993,9.72760416666667,-,-,2025-06-25 00:00:00,2027-06-25 00:00:00,102.01,2028-06-25 00:00:00,103.03,-0.06836314670012698,-0.03821436736293523,0.02,27.76,34.57,1,1,0,0,7,6000.0,6000,100.0,無,委託營造廠商興建商業大樓及國民住宅出租、出售、都市更新重建、不動產買賣及租賃
61793,亞通三,其他,107.85,9,32.95,35.0,94.14285714285715,14.559939301972658,-,-,2023-07-25 00:00:00,2026-07-25 00:00:00,101.5075,2026-07-25 00:00:00,101.5075,-0.09057009950920274,-0.09057009950920274,-0.22,50.06,45.0,-,-,-,-,7,3000.0,473,15.76,無,能源工程相關業務
61794,亞通四,其他,114.7,47,32.95,29.6,111.31756756756756,3.038543247344472,-,-,2024-08-28 00:00:00,2026-08-28 00:00:00,101.0025,2027-08-28 00:00:00,101.5075,-0.16084274072906382,-0.06600843463670616,-0.22,50.06,45.0,3,24,0,0,7,6000.0,5954,99.23,無,能源工程相關業務
61827,合晶七,電子–半導體,98.2,0,28.65,61.2,46.81372549019608,109.7675392670157,-,-,2021-07-27 00:00:00,2026-07-27 00:00:00,102.016,2026-07-27 00:00:00,102.016,0.05934605322584765,0.05934605322584765,0.04,50.11,49.98,-,-,-,-,6,3000.0,2976,99.2,無,半導體100%(半導體及其材料之研發、設計、製造、進出口及代理銷售等)
61828,合晶八,電子–半導體,100.95,0,28.65,33.5,85.5223880597015,18.039267015706795,-,-,2024-09-27 00:00:00,2027-09-27 00:00:00,100.0,2029-09-27 00:00:00,100.0,-0.005157460580937592,-0.0024587464186860675,0.04,50.11,49.98,-,-,-,-,6,15000.0,15000,100.0,無,半導體100%(半導體及其材料之研發、設計、製造、進出口及代理銷售等)
61843,大豐電三,其他,99.7,88,47.8,49.4,96.76113360323886,3.0372384937238595,-,-,2024-03-06 00:00:00,2027-03-06 00:00:00,101.5075,2027-03-06 00:00:00,101.5075,0.014354070889457799,0.014354070889457799,0.81,18.16,14.97,80,28,0,0,6,15000.0,13065,87.1,無,有線電視系統之經營、電視接收機、發射機之研究設計、製造、銷售與修護、電視機械設備及材料之買賣、進口業務及電信事業
61875,萬潤五,電子–半導體,135.0,8,355.0,276.8,128.2514450867052,5.261971830985934,-,-,2024-07-10 00:00:00,2027-07-10 00:00:00,100.0,2027-07-10 00:00:00,100.0,-0.16120890907943722,-0.16120890907943722,4.37,40.36,53.69,8,7,0,0,5,5000.0,2204,44.08,無,機械設備製造業、光學儀器製造業、國際貿易業
61894,豐藝四,電子–電子通路,117.3,0,46.5,43.14,107.78859527121001,8.824129032258066,-,-,2023-11-10 00:00:00,2026-11-10 00:00:00,100.7519,2028-11-10 00:00:00,102.5251,-0.14925328341796695,-0.04272746540025419,1.12,28.48,33.01,-,-,-,-,4,5000.0,1248,24.96,無,電子零組件之代理經銷及面板模組之研發及銷售
61907,萬泰科七,電子–通信網路,117.7,22,40.3,41.7,96.64268585131893,21.788833746898284,-,-,2025-11-06 00:00:00,2028-11-06 00:00:00,100.0,2028-11-06 00:00:00,100.0,-0.05120293815544201,-0.05120293815544201,0.54,41.22,43.01,22,22,0,0,6,10000.0,10000,100.0,無,區域網路線電子線、汽機車用線、電源線電腦線
61965,帆宣五,電子–其他電子,180.0,7,235.0,130.7,179.80107115531754,0.11063829787232304,-,-,2023-06-27 00:00:00,2026-06-27 00:00:00,100.0,2026-06-27 00:00:00,100.0,-0.7761828814460393,-0.7761828814460393,5.57,39.5,38.96,7,7,0,0,4,25000.0,2594,10.37,無,高科技設備材料銷售與服務業務、客製化設備研發製造業務、廠務自動化暨整合系統業務
61973,佳必琪三,電子–電子零組件,117.9,0,143.5,152.0,94.40789473684211,24.883623693379796,-,-,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,2027-10-15 00:00:00,100.0,-0.08101696848850998,-0.08101696848850998,2.38,39.24,43.47,-,-,-,-,5,10000.0,10000,100.0,無,高速光電/光纜/模組/連接器/線束(雲端網通)、連接器/線束(智能連結產業)、(新能源)、(消費性電子)、IoT(物聯網系統)之以上相關產品研發，生產與銷售
62075,雷科五,電子–電子零組件,111.0,13,49.4,50.7,97.43589743589743,13.921052631578945,-,-,2025-08-26 00:00:00,2027-08-26 00:00:00,100.5,2028-08-26 00:00:00,100.0,-0.05445903316565779,-0.03617117117117117,0.43,50.87,51.32,13,9,0,0,6,6000.0,6000,100.0,無,表面黏著元件&SMD捲裝材料、雷射修整機、陶瓷基板雷射切割機、劃線、鑽孔、自動光學檢查系統、迴銲爐
62076,雷科六,電子–電子零組件,112.0,9,49.4,49.2,100.40650406504064,11.546558704453446,-,-,2025-09-05 00:00:00,2027-09-05 00:00:00,100.0,2028-09-05 00:00:00,100.0,-0.060725377107364656,-0.038719943422913704,0.43,50.87,51.32,3,3,0,0,6,2000.0,2000,100.0,無,表面黏著元件&SMD捲裝材料、雷射修整機、陶瓷基板雷射切割機、劃線、鑽孔、自動光學檢查系統、迴銲爐
62093,今國光三,電子–光電,147.0,28,56.8,38.6,147.1502590673575,-0.10211267605633179,-,-,2025-10-23 00:00:00,2028-10-23 00:00:00,100.0,2028-10-23 00:00:00,100.0,-0.11030310044622765,-0.11030310044622765,0.39,49.21,50.86,4,2,0,0,7,4500.0,4500,100.0,有，中國信託商業銀行,光學鏡片、光學鏡頭之製造、光學鏡片、光學鏡頭之買賣
62194,富旺四,建材營建,112.6,4,20.05,21.17,94.7094945677846,18.889875311720683,-,-,2025-10-16 00:00:00,2028-10-16 00:00:00,100.7519,2028-10-16 00:00:00,100.7519,-0.03654268623471171,-0.03654268623471171,-0.7,36.29,39.98,4,3,0,0,9,6000.0,6000,100.0,有，台中商業銀行,其他收入100%(不動產開發、租賃及買賣等、不動產仲介、代銷經紀業、特定專業區、新市鎮及新社區開發業)
62235,旺矽五,電子–半導體,247.0,155,2270.0,913.4,248.52200569301513,-0.6124229074889964,-,-,2025-01-08 00:00:00,2028-01-08 00:00:00,100.0,2030-01-08 00:00:00,100.0,-0.2824794806863111,-0.14481781376518216,9.3,56.43,61.59,29,119,0,0,4,35000.0,6818,19.48,無,半導體測試零組件加工維修製造進出口買賣、電腦及週邊設備維護買賣研發、機械及其零件之進出口買賣
62433,迅杰三,電子–半導體,94.0,1,28.8,63.3,45.497630331753555,106.60416666666666,-,-,2024-06-25 00:00:00,2027-06-25 00:00:00,100.0,2027-06-25 00:00:00,100.0,0.04073054604969498,0.04073054604969498,0.05,31.9,40.47,0,1,0,0,7,3000.0,3000,100.0,無,積體電路設計，研究，開發，製造，銷售
62695,台郡五,電子–電子零組件,101.2,5,55.6,93.0,59.784946236559136,69.27338129496405,-,-,2024-08-02 00:00:00,2027-08-02 00:00:00,100.0,2027-08-02 00:00:00,100.0,-0.0070951856411585815,-0.0070951856411585815,-1.92,42.1,42.79,5,0,0,0,4,20000.0,20000,100.0,無,加成(Build-up)銅箔基層板之製造、多層加成(Build-up)印刷電路板，軟式印刷電路板製造、聚醯亞胺薄膜銅箔基層板半製品之零組配件之製造，研究，開發，買賣
62696,台郡六,電子–電子零組件,96.0,0,55.6,101.0,55.04950495049505,74.3884892086331,-,-,2024-08-02 00:00:00,2027-08-02 00:00:00,100.0,2027-08-02 00:00:00,100.0,0.024931693989071083,0.024931693989071083,-1.92,42.1,42.79,-,-,-,-,4,10000.0,10000,100.0,無,加成(Build-up)銅箔基層板之製造、多層加成(Build-up)印刷電路板，軟式印刷電路板製造、聚醯亞胺薄膜銅箔基層板半製品之零組配件之製造，研究，開發，買賣
62745,台燿五,電子–電子零組件,132.8,388,440.0,386.0,113.98963730569947,16.501818181818194,-,-,2025-11-13 00:00:00,2028-11-13 00:00:00,100.0,2030-11-13 00:00:00,100.0,-0.08355014125082352,-0.04983449552771618,3.58,54.96,52.87,244,118,0,0,4,40000.0,40000,100.0,無,銅箔基板、粘合片、多層壓合板之製造、加工及買賣
62756,元山六,電子–電子零組件,185.0,0,44.15,24.0,183.95833333333334,0.5662514156285381,-,-,2021-09-30 00:00:00,2026-09-30 00:00:00,101.256,2026-09-30 00:00:00,101.256,-0.5435021337126601,-0.5435021337126601,0.78,27.11,36.45,-,-,-,-,6,3000.0,156,5.2,有，第一商業銀行,電腦週邊設備、各式小家電
62822,康舒二,電子–電子零組件,109.2,78,38.5,46.1,83.51409978308027,30.756363636363627,-,-,2023-06-13 00:00:00,2026-06-13 00:00:00,100.0,2028-06-13 00:00:00,100.0,-0.15769700385085006,-0.03320833234440147,0.3,46.89,44.4,129,36,0,0,5,40000.0,40000,100.0,無,電源及零組件95.27%(交換式電源供應器之研發設計、製造及銷售)
62843,佳邦三,電子–電子零組件,112.9,20,81.2,86.6,93.76443418013858,20.408128078817732,-,-,2023-12-14 00:00:00,2025-12-14 00:00:00,100.0,2026-12-14 00:00:00,100.0,-2.9789320511198283,-0.11003970637381952,1.72,34.2,38.17,20,16,0,0,4,7000.0,7000,100.0,無,微波複合化微型天線及模組之研究、開發、製造及銷售、積體化電子保護元件之研究、開發、製造及銷售、積層式微波通訊元件及其模組之研究、開發、製造及銷售
629010,良維十,電子–電子零組件,242.0,0,182.0,75.9,239.7891963109354,0.9219780219780427,-,-,2025-05-13 00:00:00,2027-05-13 00:00:00,100.500625,2028-05-13 00:00:00,100.0,-0.40343757811401526,-0.2393000600212383,2.57,48.83,45.64,-,-,-,-,5,8000.0,1238,15.47,無,電源傳輸線組及轉接頭、訊號傳輸線組、其他
64145,樺漢五,電子–電腦及週邊設備,115.75,33,298.0,273.6,108.91812865497074,6.2724832214765325,-,-,2023-08-16 00:00:00,2026-08-16 00:00:00,100.0,2026-08-16 00:00:00,100.0,-0.19175763236238402,-0.19175763236238402,6.91,25.79,33.87,32,31,0,0,4,30000.0,29997,99.99,無,電腦及其週邊設備製造業、資訊軟體服務業、除許可業務外，得經營法令非禁止或限制之業務
64146,樺漢六,電子–電腦及週邊設備,152.0,0,298.0,182.4,163.3771929824561,-6.963758389261732,-,-,2021-09-02 00:00:00,2026-09-02 00:00:00,102.2703,2026-09-02 00:00:00,102.2703,-0.43266925295575887,-0.43266925295575887,6.91,25.79,33.87,-,-,-,-,4,15000.0,10000,66.66,無,電腦及其週邊設備製造業、資訊軟體服務業、除許可業務外，得經營法令非禁止或限制之業務
64251,易發一,電機機械,143.5,1,78.6,58.7,133.90119250425894,7.168575063613236,-,-,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,2027-10-15 00:00:00,100.0,-0.1617611100923039,-0.1617611100923039,-0.58,55.4,59.18,0,1,0,0,8,2000.0,1553,77.65,有，上海商業儲蓄銀行股份有限公司,高科技自動化設備設計、製造、銷售
64324,今展科四,電子–電子零組件,108.2,0,32.75,30.88,106.05569948186529,2.0218625954198544,-,-,2024-08-16 00:00:00,2026-08-16 00:00:00,101.0,2027-08-16 00:00:00,100.0,-0.09377743203990903,-0.04432970756907914,0.49,44.37,38.68,-,-,-,-,6,2500.0,2175,87.0,無,各類電感及保護元件
64512,訊芯二KY,電子–半導體,92.85,37,166.0,240.6,68.99418121363259,34.57656626506023,-,-,2025-02-27 00:00:00,2028-02-27 00:00:00,100.0,2028-02-27 00:00:00,100.0,0.03431887923002628,0.03431887923002628,1.0,52.2,56.66,20,24,0,0,5,25000.0,25000,100.0,無,系統模組封裝產品及其他各型積體電路模組之封裝、測試及銷售
64693,大樹三,生技醫療,104.0,2,102.0,132.53,76.96370633064213,35.128627450980375,-,-,2025-07-28 00:00:00,2028-07-28 00:00:00,100.0,2028-07-28 00:00:00,100.0,-0.014457735878951111,-0.014457735878951111,0.88,25.86,33.62,2,2,0,0,4,10000.0,10000,100.0,無,銷售各式藥品、保健食品、婦嬰用品、化妝品之連鎖通路
64773,安集三,電子–光電,100.75,7,34.6,41.9,82.57756563245825,22.006502890173387,-,-,2021-08-04 00:00:00,2026-08-04 00:00:00,102.53,2026-08-04 00:00:00,102.53,0.026107834962477677,0.026107834962477677,-0.01,42.71,51.27,1,5,0,0,7,5000.0,1931,38.62,無,太陽能電池模組設計、生產及銷售、能源技術服務、其他
64774,安集四,電子–光電,94.55,0,34.6,50.4,68.65079365079366,37.72601156069362,-,-,2022-07-21 00:00:00,2027-07-21 00:00:00,101.26,2027-07-21 00:00:00,101.26,0.043316431114467625,0.043316431114467625,-0.01,42.71,51.27,-,-,-,-,7,10000.0,374,3.74,無,太陽能電池模組設計、生產及銷售、能源技術服務、其他
64775,安集五,電子–光電,96.0,14,34.6,44.3,78.10383747178331,22.913294797687843,-,-,2025-10-09 00:00:00,2027-10-09 00:00:00,103.0225,2028-10-09 00:00:00,104.5678,0.03938072302114053,0.031202576229246486,-0.01,42.71,51.27,6,0,0,0,7,6000.0,6000,100.0,無,太陽能電池模組設計、生產及銷售、能源技術服務、其他
65096,聚和六,化學工業,108.15,0,34.8,37.6,92.5531914893617,16.851724137931058,-,-,2024-07-03 00:00:00,2026-07-03 00:00:00,100.0,2027-07-03 00:00:00,100.0,-0.12793385586341113,-0.047423756914885165,0.94,21.69,28.01,-,-,-,-,5,5000.0,5000,100.0,無,特用化學品、辦公文具用品、精密化學品
65331,晶心科一,電子–半導體,103.95,59,282.5,308.0,91.72077922077922,13.33309734513275,-,-,2025-09-08 00:00:00,2028-09-08 00:00:00,100.0,2028-09-08 00:00:00,100.0,-0.013691657324431276,-0.013691657324431276,0.17,40.67,46.31,8,0,0,3,7,15000.0,15000,100.0,無,晶心嵌入式微處理器核心智財及其相關硬體、軟體發展平台與工具鏈
65381,倉和一,電子–電子零組件,90.2,0,67.4,104.4,64.55938697318008,39.71632047477745,-,-,2025-06-26 00:00:00,2028-06-26 00:00:00,100.0,2030-06-26 00:00:00,100.0,0.04223250190677916,0.023760526836707985,0.02,26.81,35.48,-,-,-,-,5,3000.0,3000,100.0,無,網版製造、網印耗材買賣
65461,正基一,電子–通信網路,97.3,0,61.6,149.0,41.34228187919464,135.3522727272727,-,-,2024-06-05 00:00:00,2026-06-05 00:00:00,100.0,2027-06-05 00:00:00,100.0,0.05416293397672997,0.01834867509718932,1.01,33.83,48.04,-,-,-,-,6,6000.0,5036,83.93,無,無線通訊模組之研發、生產及銷售
65521,易華電一,電子–半導體,100.0,0,25.1,58.8,42.68707482993198,134.2629482071713,-,-,2021-10-25 00:00:00,2026-10-25 00:00:00,100.0,2026-10-25 00:00:00,100.0,0.0,0.0,-1.34,36.4,42.07,-,-,-,-,6,5000.0,5000,100.0,有，台新國際商業銀行股份有限公司,捲帶式高階覆晶薄膜IC基板
65841,南俊國際一,電子–電子零組件,201.0,27,359.0,177.5,202.25352112676057,-0.6197771587743817,-,-,2024-10-29 00:00:00,2026-10-29 00:00:00,101.0025,2027-10-29 00:00:00,100.0,-0.5453078078078079,-0.262762120628947,1.98,63.64,61.96,0,27,0,0,6,7000.0,2231,31.87,有，彰化商業銀行股份有限公司,電子零組件製造業、家具及裝設品製造業、其他金屬製品製造業
65842,南俊國際二,電子–電子零組件,186.0,20,359.0,191.6,187.3695198329854,-0.7309192200557146,-,-,2024-10-30 00:00:00,2026-10-30 00:00:00,101.0025,2027-10-30 00:00:00,100.0,-0.4993897286073016,-0.24143553771132342,1.98,63.64,61.96,0,20,0,0,6,3000.0,1999,66.63,無,電子零組件製造業、家具及裝設品製造業、其他金屬製品製造業
65851,鼎基一,其他,110.0,0,89.6,110.9,80.79350766456265,36.1495535714286,-,-,2023-10-26 00:00:00,2026-10-26 00:00:00,100.0,2026-10-26 00:00:00,100.0,-0.10055096418732787,-0.10055096418732787,1.12,37.25,43.96,-,-,-,-,5,5000.0,2731,54.62,有，第一商業銀行股份有限公司,熱塑性聚氨基甲酸酯製品、TPU薄膜，TPU油封，TPU管帶
65852,鼎基二,其他,115.0,0,89.6,110.7,80.93947606142727,42.08147321428572,-,-,2023-10-27 00:00:00,2026-10-27 00:00:00,100.0,2026-10-27 00:00:00,100.0,-0.14383291737816895,-0.14383291737816895,1.12,37.25,43.96,-,-,-,-,5,2000.0,806,40.3,無,熱塑性聚氨基甲酸酯製品、TPU薄膜，TPU油封，TPU管帶
65914,動力四KY,電子–電腦及週邊設備,108.5,0,77.6,78.61,98.71517618623584,9.912177835051562,-,-,2025-08-27 00:00:00,2027-08-27 00:00:00,100.5,2028-08-27 00:00:00,100.0,-0.04238179904931239,-0.028565904141941007,1.8,53.79,52.43,-,-,-,-,7,2500.0,2500,100.0,無,散熱風扇
65931,台灣銘板一,電子–資訊服務,269.0,0,41.8,36.82,113.52525801195002,136.95167464114837,-,-,2022-12-14 00:00:00,2025-12-14 00:00:00,100.0,2025-12-14 00:00:00,100.0,-16.37944768985661,-16.37944768985661,-0.98,51.67,52.1,-,-,-,-,7,3000.0,348,11.6,有，台新國際商業銀行股份有限公司,卡片/卡片個人化等、銘板等
66163,特昇三KY,居家生活,97.9,1,9.72,14.5,67.03448275862068,46.04423868312759,-,-,2023-09-20 00:00:00,2026-09-20 00:00:00,101.51,2028-09-20 00:00:00,100.0,0.045779394495285446,0.0076384563641346,-0.03,18.76,24.79,-,-,-,-,6,1200.0,1070,89.16,無,美式木製寢室家具製造及銷售、廚房櫥櫃製造及銷售、橡膠木加工及銷售
66241,萬年清一,綠能環保,120.5,30,49.85,40.6,122.7832512315271,-1.8595787362086336,-,-,2024-07-05 00:00:00,2027-07-05 00:00:00,100.75,2029-07-05 00:00:00,100.0,-0.10278977912763257,-0.04729279183903068,0.18,35.95,31.66,26,18,0,0,7,1000.0,1000,100.0,有，臺灣土地銀行股份有限公司,1環境保護工程規劃、設計及統包工程、2工業廢水處理、回收再利用工程、3環境保護設備銷售
66292,泰金二KY,居家生活,111.8,3,137.0,121.7,112.57189811010682,-0.6856934306569307,-,-,2024-09-13 00:00:00,2026-09-13 00:00:00,101.0025,2027-09-13 00:00:00,100.0,-0.12282658492953438,-0.05908612004346062,2.8,41.09,43.66,-,-,-,-,6,3000.0,2934,97.8,無,家飾鑄件開發、生產及銷售
66411,基士德一KY,綠能環保,97.85,0,19.5,56.5,34.51327433628319,183.51410256410253,-,-,2021-05-17 00:00:00,2026-05-17 00:00:00,100.0,2026-05-17 00:00:00,100.0,0.04773766941625933,0.04773766941625933,0.26,21.76,32.69,-,-,-,-,6,3000.0,814,27.13,無,環保設備製造、環保設備銷售、環保工藝技術服務
66451,金萬林一創,生技醫療,105.75,0,18.9,27.87,67.81485468245425,55.9392857142857,-,-,2024-12-04 00:00:00,2026-12-04 00:00:00,102.0,2027-12-04 00:00:00,100.0,-0.035076591900670834,-0.027038604492369913,-0.53,43.66,43.11,-,-,-,-,8,700.0,700,100.0,有，華南商業銀行,生物醫學產品銷售暨基因檢測分析服務
66642,群翊二,電子–電子零組件,115.45,2,258.5,292.1,88.49709003765832,30.456266924564822,-,-,2024-11-19 00:00:00,2027-11-19 00:00:00,100.0,2027-11-19 00:00:00,100.0,-0.06793577288122732,-0.06793577288122732,5.02,44.3,47.01,2,1,0,0,6,12500.0,12500,100.0,無,設備及其相關自動化產品、機台維修、其他
66801,鑫創電子一,電子–電腦及週邊設備,109.95,0,71.0,73.5,96.5986394557823,13.821478873239457,-,-,2024-09-02 00:00:00,2027-09-02 00:00:00,101.5075,2029-09-02 00:00:00,100.0,-0.04372307225167595,-0.024075016870907413,0.12,25.46,37.69,-,-,-,-,6,3500.0,3122,89.2,無,智能車載電腦系統及嵌入式電腦等產品之研發、製造與銷售
67062,惠特二,電子–光電,93.9,110,88.9,176.0,50.51136363636365,85.89876265466813,-,-,2024-10-25 00:00:00,2027-10-25 00:00:00,100.0,2027-10-25 00:00:00,100.0,0.034166275361918526,0.034166275361918526,-0.28,58.19,61.49,0,1,0,0,7,5000.0,5000,100.0,無,點測機及分選機設備製造、雷射精密機械設備製造、LED晶粒點測及分類代工
67711,平和環保一創,綠能環保,105.75,2,46.95,51.66,90.88269454123115,16.358785942491984,-,-,2025-05-08 00:00:00,2027-05-08 00:00:00,101.0025,2028-05-08 00:00:00,100.0,-0.03127131719993503,-0.022299253592583727,0.93,13.82,23.83,1,1,0,0,6,3500.0,3500,100.0,有，台中商業銀行,廢污水代處理、-、-
67152,嘉基二,電子–電子零組件,104.0,1,89.8,157.1,57.161043921069385,81.94209354120265,-,-,2024-01-18 00:00:00,2027-01-18 00:00:00,100.0,2027-01-18 00:00:00,100.0,-0.033909327387588235,-0.033909327387588235,0.03,31.95,39.65,1,0,0,0,5,3000.0,3000,100.0,無,高速電/光傳輸線及連接器相關產品之研發、生產與銷售
67531,龍德造船一,航運業,130.0,5,123.0,116.6,105.48885077186965,23.23577235772356,-,-,2024-06-25 00:00:00,2027-06-25 00:00:00,100.0,2027-06-25 00:00:00,100.0,-0.14725658956428184,-0.14725658956428184,1.76,56.6,52.68,5,3,0,0,5,10000.0,5217,52.17,無,船舶及其零件製造業、船舶維修
